"Sweep (n)","APD","APD value (ms)","APD value (mV)"
174,"APD 20",1,28.949997977866
174,"APD 50",5.5,-10.0999992945232
174,"APD 90",25.6,-61.1999957252296
175,"APD 20",0.999999999999998,28.0499980407302
175,"APD 50",5.4,-10.549999263091
175,"APD 90",25.5,-61.2499957217371
176,"APD 20",0.999999999999998,28.4499980127906
176,"APD 50",5.4,-10.3999992735684
176,"APD 90",25.6,-61.0999957322145
177,"APD 20",1,28.7499979918358
177,"APD 50",5.5,-10.449999270076
177,"APD 90",25.6,-61.1999957252296
178,"APD 20",1.1,27.199998100102
178,"APD 50",5.4,-9.94999930500056
178,"APD 90",25.5,-61.1999957252296
