"File Name","Ediast (mV)","Peak (mV)","APA (mV)","dV/dt max y (V/s)","Negative dV/dt max y (V/s)","SD1","SD2","SD1_SD2 Ratio","APD 20 (ms)","APD 50 (ms)","APD 90 (ms)"
"21412044",-67.0379606830552,46.6162087233489,113.654169406404,179.223624299835,-30.0170884180149,144.471343486827,25.7718888888889,5.60577240223606,79.68,121.44,178.64
"21504002",-63.5131195418824,48.1011940043784,111.614313546261,192.105093414561,-19.4213857962837,71.7524821096029,14.8643333333333,4.82715776756013,44.16,78.96,230.68
"21504011",-69.4361539285222,50.6909155610607,120.127069489583,191.137686233949,-22.9248035986304,17.658813348832,5.39022222222222,3.27608262160885,252.2,274.6,657.88
"21504021",-67.5358244289392,46.6394020816223,114.175226510561,162.301628033273,-16.2994377023808,15.8014795369154,17.5995555555556,0.897834009900746,47.96,82.64,273.68
"21504029",-77.0362512237869,53.0920384938885,130.128289717675,191.88231510483,-9.03015093827837,7.93373808491306,11.1616666666667,0.710802277280549,63.48,95.24,165.96
"21504038",-69.9672207978291,47.7850319100203,117.752252707849,215.219105988578,-43.4020975478862,1.90447426399577,9.34177777777778,0.203866363480208,21.68,71.96,136.76
"21504047",-65.4644133945135,48.0981422467108,113.562555641224,211.004628649693,-14.3676750988221,10.3426151861552,12.3237777777778,0.839240642979219,34.36,68.64,187.32
"21504055",-67.290585182775,51.2322973712839,118.522882554059,239.169300163505,-18.6676016523991,2.39473496561844,10.6533333333333,0.224787387260805,35.88,91.32,159.24
"21504063",-68.0924039923469,51.0876440578421,119.180048050189,199.154653626597,-39.4592266414124,4.30392327482212,18.1036666666667,0.237737655805755,58.04,113.84,271.16
"21504072",-72.1281704022207,46.34338158787,118.471551990091,231.634510482326,-19.1741934252122,2.59743890955858,11.8712222222222,0.218801304611781,3.92,38.48,173.68
"21504080",-72.9846156740418,43.4802225441752,116.464838218217,229.766834789787,-12.1154779401707,1.54149278298667,6.97588888888889,0.220974388717966,32.8,66.96,102.56
"21621011",-73.0043910637275,51.3781713877928,124.38256245152,169.448844490673,-56.2499973282687,4.89789297101882,11.1056666666667,0.441026470362171,71.88,100.12,165.28
"21621015",-74.6354945018792,52.4066137217569,127.042108223636,136.209099975726,-50.2258276925264,9.84292639411674,9.45488888888889,1.04104093763427,70.8,96.68,135.88
"21621031",-66.1943327934379,38.9807110391406,105.175043832578,84.0270956183027,-7.08262092010383,44.3308811351886,10.2606666666667,4.32046791649555,67.88,103.28,132.48
"21621043",-47.8342262436212,35.2740461761352,83.1082724197564,14.0594475743996,-67.0745817750661,3.54024795114064,14.7632222222222,0.239801846632892,69,165.04,226.64
"21621057",-78.6966515355471,46.2976052228568,124.994256758404,145.294182552021,-104.3029735615,14.8445283597096,21.7894444444444,0.681271539417078,158.2,258.28,334.04
"21621067",-71.6136440594719,47.490232119335,119.103876178807,167.626945163148,-47.7844215584869,49.5964696324244,16.3683333333333,3.03002563684499,84.64,124.56,228.88
"21621080",-65.9877898344982,42.8863505020702,108.874140336568,220.977772707247,-6.35681122150522,80.8175910444145,10.6793333333333,7.56766256112252,26.2,56.24,106.4
"21621089",-65.7559783220711,50.1605200784406,115.916498400512,250.152576009012,-2.97241196819309,4.14835978296109,16.2655555555556,0.255039538538492,39.8,60.68,246.44
"21621097",-81.4353599015592,47.2503639666656,128.685723868225,201.33360860123,-7.78198205225072,0.438406204335659,1.43744444444444,0.304990016156831,46.84,67.12,162.24
"21621112",-66.2896697029721,51.1822485455361,117.471918248508,162.194816514909,-36.2243635138102,43.4870670429727,15.1105555555556,2.87792641925625,82.84,131.12,243
"21621121",-65.3285491431542,51.5203832951006,116.848932438255,176.718131254777,-24.3774402483838,25.7339727899824,17.1792222222222,1.49797077289647,100.88,148.92,277.32
"21723035",-71.7976650468251,47.7819801523527,119.579645199178,104.50133780989,-15.0207512396777,7.01921331457845,17.8887777777778,0.392380821192716,51.36,86.64,283.48
"21723049",-75.1948206471877,46.8640114459539,122.058832093142,156.759636109004,-16.2994377023808,5.8501301030167,13.6398888888889,0.428898662641031,62.16,101.6,198.32
"21723064",-74.1222498973508,48.8116431893839,122.933893086735,127.972406031011,-12.8082269307044,4.47362890230689,19.3461111111111,0.231241766193389,69.72,104.36,274.36
"21723073",-77.4479333331393,48.7573219029015,126.205255236041,238.684070694366,-13.5620110745891,6.0764042729964,16.1741111111111,0.375687061332359,53.96,103.16,244.96
"21726004",-78.7650109073002,43.3978250871514,122.162835994452,134.164422338469,-27.7832018053688,6.4440997992134,19.6567777777778,0.327830933028023,86,123,279.96
"21726051",-71.3450893847276,47.8430153057037,119.188104690431,142.440789132864,-52.0324682317156,234.438896279796,33.008,7.10248716310579,98.92,141.76,264
"21727003",-73.9735682637878,51.2078833099436,125.181451573731,107.781977302506,-58.1359835668142,0.560971379741329,2.42144444444444,0.231668077716329,64,138.12,273.36
"21728015",-74.9326136283918,56.7327853912748,131.665399019667,151.065056301358,-42.1325663581856,1.64991582276861,8.44288888888889,0.195420767048108,75.32,101.2,125.08
"21728023",-71.2420620458711,58.8952608745002,130.137322920371,193.112173444852,-45.7122781022209,5.64271211386865,17.4185555555556,0.323948337499715,81.6,125,263.88
"21728031",-76.703609638024,56.0772678442852,132.780877482309,196.316518995778,-74.0478480454149,6.39224530192638,20.5444444444444,0.311142280786033,121.88,194.72,309.48
