"Sweep (n)","dV/dt max x (s)","dV/dt max y (V/s)"
1,171.65,32.9589828095248
2,121.6,56.1523410828303
3,150.55,39.0624981446664
4,139.2,36.6210920106248
5,160.55,26.8554674744582
6,138.8,31.7382797426858
7,157.95,29.296873608633
8,142.45,34.1796858764277
9,148.3,30.5175766756594
10,146.25,18.3105460052291
10,146.75,18.3105460052291
11,127.4,28.0761705413513
12,134.45,17.0898429382139
13,153.5,15.8691398714872
14,185.1,14.6484368041833
15,137.5,14.6484368041833
16,142.15,15.8691398711986
17,140.95,18.3105460052291
18,134.25,13.4277337374123
19,147.6,15.8691398711986
20,149,12.2070306701528
21,172.45,14.6484368044498
22,127.049999999999,14.6484368044498
23,130.849999999999,14.6484368044498
24,155.1,13.4277337371681
25,129.599999999999,15.8691398714873
26,173,14.6484368044497
27,143.950000000001,14.6484368044498
28,161,14.6484368044498
29,145.65,13.4277337374123
30,145.35,14.6484368044498
30,145.65,14.6484368044498
31,135.950000000001,15.8691398714873
32,147.65,12.2070306703748
33,141.6,13.4277337374123
34,150.950000000001,13.4277337369238
35,154.950000000001,12.2070306703748
36,153.950000000001,17.0898429385247
37,133.65,14.6484368044498
38,138.799999999999,14.6484368044498
39,148.200000000001,15.8691398709099
40,162.299999999999,17.0898429385247
41,172.700000000001,10.9863276033374
42,158.299999999999,12.2070306703748
43,148.950000000001,14.6484368044497
44,143.5,14.6484368039168
45,162.75,13.4277337374123
46,166.900000000001,15.8691398709099
47,160.1,13.4277337369237
48,152.75,14.648436803917
49,152.6,14.6484368044497
50,153.450000000001,14.6484368044498
51,141.599999999999,17.0898429385247
52,155,15.8691398714872
53,159.899999999998,15.8691398714872
54,141.649999999998,12.2070306703748
54,142.049999999999,12.2070306703748
55,159.050000000003,14.6484368033839
56,149.049999999999,14.6484368044498
56,150.049999999999,14.6484368044498
57,154.450000000001,13.4277337374123
58,203.5,14.6484368044498
59,189.799999999999,18.3105460055622
60,203.599999999999,13.4277337374123
61,162.299999999999,10.9863276033373
62,263.150000000001,12.2070306703748
63,223.25,13.4277337364353
64,217,12.2070306703748
65,269.949999999997,10.9863276033373
66,212.299999999999,13.4277337374122
67,238.950000000001,12.2070306703748
68,230.099999999999,13.4277337374123
69,227.899999999998,13.4277337374123
70,232.399999999998,12.2070306703748
