"Sweep (n)","APD","APD value (ms)","APD value (mV)"
487,"APD 20",0.699999999999999,40.149997195555
487,"APD 50",5.7,1.39999990221113
487,"APD 90",29.5,-51.6999963887969
488,"APD 20",0.699999999999999,39.5499972374645
488,"APD 50",5.7,1.44999989871867
488,"APD 90",29.5,-51.6499963922894
489,"APD 20",0.6,40.9499971396757
489,"APD 50",5.7,0.99999993015081
489,"APD 90",29.7,-51.6499963922894
490,"APD 20",0.6,42.3499970418868
490,"APD 50",5.7,1.5999998882413
490,"APD 90",29.7,-51.5999963957818
491,"APD 20",0.699999999999999,40.5499971676154
491,"APD 50",5.8,1.04999992665835
491,"APD 90",29.8,-51.5999963957818
