"Sweep (n)","APD","APD value (ms)","APD value (mV)"
73,"APD 20",1.6,22.4999984283932
73,"APD 50",13.1,-16.0499988789205
73,"APD 90",53.9,-67.7499952677174
74,"APD 20",1.7,22.2499984458555
74,"APD 50",13.4,-16.099998875428
74,"APD 90",54.2,-67.7499952677174
75,"APD 20",1.6,22.4999984283932
75,"APD 50",13.5,-16.1499988719356
75,"APD 90",54.8,-67.7499952677174
76,"APD 20",1.7,22.199998449348
76,"APD 50",13.4,-16.1499988719356
76,"APD 90",55.7,-67.8499952607325
77,"APD 20",1.7,22.2999984423631
77,"APD 50",13.4,-16.1999988684431
77,"APD 90",56,-67.8499952607325
