"Sweep (n)","APD","APD value (ms)","APD value (mV)"
74,"APD 20",2.5,25.4499982223381
74,"APD 50",13.7,-10.4999992665835
74,"APD 90",69.4,-58.5499959103299
75,"APD 20",2.5,25.6499982083683
75,"APD 50",13.7,-10.4999992665835
75,"APD 90",68.2,-58.5499959103299
76,"APD 20",2.5,25.8499981943984
76,"APD 50",13.5,-10.549999263091
76,"APD 90",68.1,-58.4999959138224
77,"APD 20",2.4,26.1999981699512
77,"APD 50",13.5,-10.1999992875383
77,"APD 90",68,-58.4999959138224
78,"APD 20",2.5,25.349998229323
78,"APD 50",13.8,-10.549999263091
78,"APD 90",70.9,-58.4999959138224
79,"APD 20",2.6,25.349998229323
79,"APD 50",14.2,-10.6499992561061
79,"APD 90",69.2,-58.4999959138224
80,"APD 20",2.6,25.1999982398004
80,"APD 50",13.7,-10.549999263091
80,"APD 90",68.8,-58.4999959138224
81,"APD 20",2.5,25.5499982153532
81,"APD 50",13.2,-10.5999992595986
81,"APD 90",67.5,-58.4999959138224
82,"APD 20",2.6,25.1999982398004
82,"APD 50",13.5,-10.6999992526137
82,"APD 90",67,-58.5999959068375
83,"APD 20",2.6,25.4999982188457
83,"APD 50",13.3,-10.4999992665835
83,"APD 90",67.3,-58.649995903345
