"Sweep (n)","APD","APD value (ms)","APD value (mV)"
33,"APD 20",3.3,31.3999978067354
33,"APD 50",12,-7.8999994481914
33,"APD 90",32,-60.2499957915863
34,"APD 20",3.3,31.1999978207053
34,"APD 50",12.1,-7.94999944469894
34,"APD 90",32.3,-60.1999957950788
35,"APD 20",3.5,30.89999784166
35,"APD 50",12.3,-7.99999944120648
35,"APD 90",32.1,-60.1999957950788
36,"APD 20",3.3,31.5499977962581
36,"APD 50",12.1,-7.79999945517632
36,"APD 90",32.1,-60.1499957985712
37,"APD 20",3.3,31.4999977997505
37,"APD 50",12,-7.74999945866878
37,"APD 90",31.9,-60.1999957950788
38,"APD 20",3.3,31.2999978137204
38,"APD 50",11.9,-7.8999994481914
38,"APD 90",31.6,-60.3999957811089
39,"APD 20",3.4,31.0999978276902
39,"APD 50",11.9,-7.8999994481914
39,"APD 90",31.3,-60.3499957846014
40,"APD 20",3.2,31.6999977857807
40,"APD 50",11.9,-7.74999945866878
40,"APD 90",30.8,-60.3999957811089
41,"APD 20",3.3,31.3499978102279
41,"APD 50",11.8,-7.59999946914616
41,"APD 90",30.8,-60.2499957915863
42,"APD 20",3.3,31.4999977997505
42,"APD 50",11.7,-7.6499994656537
42,"APD 90",30.8,-60.3999957811089
