"Sweep (n)","APD","APD value (ms)","APD value (mV)"
407,"APD 20",1.1,30.9999978346751
407,"APD 50",6.1,-10.2499992840458
407,"APD 90",31.9,-64.84999547028
408,"APD 20",1.1,31.0999978276902
408,"APD 50",6.1,-10.2499992840458
408,"APD 90",31.9,-64.7999954737725
409,"APD 20",1.2,30.5999978626148
409,"APD 50",6.2,-9.9999993015081
409,"APD 90",32,-64.84999547028
410,"APD 20",1.2,30.5499978661073
410,"APD 50",6.2,-10.0999992945232
410,"APD 90",32.1,-64.8999954667876
411,"APD 20",1.1,31.8999977718108
411,"APD 50",6.1,-10.0499992980156
411,"APD 90",32,-64.749995477265
412,"APD 20",1.2,30.6999978556299
412,"APD 50",6.1,-10.0499992980156
412,"APD 90",31.7,-64.84999547028
413,"APD 20",1.1,31.5499977962581
413,"APD 50",6.1,-9.84999931198548
413,"APD 90",31.8,-64.84999547028
414,"APD 20",1.1,31.8499977753033
414,"APD 50",6.1,-9.89999930849302
414,"APD 90",31.8,-64.7999954737725
415,"APD 20",1.1,31.7999977787958
415,"APD 50",6.1,-9.94999930500056
415,"APD 90",31.7,-64.749995477265
416,"APD 20",1.1,31.6499977892731
416,"APD 50",6.1,-10.0999992945232
416,"APD 90",31.6,-64.749995477265
