"Sweep (n)","APD","APD value (ms)","APD value (mV)"
48,"APD 20",1,39.5999972339721
48,"APD 50",12.2,-2.39999983236194
48,"APD 90",34.4,-59.2499958614355
49,"APD 20",0.899999999999999,40.8499971466606
49,"APD 50",11.9,-1.94999986379408
49,"APD 90",34.2,-59.0999958719129
50,"APD 20",0.699999999999999,42.1499970558566
50,"APD 50",11.8,-1.44999989871867
50,"APD 90",34.1,-58.9499958823903
51,"APD 20",0.699999999999999,41.8499970768114
51,"APD 50",11.6,-0.699999951105567
51,"APD 90",33.9,-58.7499958963601
52,"APD 20",0.599999999999998,42.3999970383944
52,"APD 50",11.6,0.399999972060324
52,"APD 90",34.2,-58.4999959138224
