"Sweep (n)","APD","APD value (ms)","APD value (mV)"
3,"APD 20",1.3,28.5499980058056
3,"APD 50",9.8,-9.19999935738745
3,"APD 90",38.9,-59.3999958509581
4,"APD 20",1.3,28.5999980023132
4,"APD 50",9.4,-8.94999937484975
4,"APD 90",39,-59.2499958614355
5,"APD 20",1.4,28.0999980372378
5,"APD 50",9.8,-9.24999935389499
5,"APD 90",38.9,-59.199995864928
6,"APD 20",1.3,28.8499979848509
6,"APD 50",9.8,-9.04999936786483
6,"APD 90",40.7,-59.199995864928
7,"APD 20",1.3,28.6499979988207
7,"APD 50",9.9,-9.04999936786483
7,"APD 90",40.9,-59.0999958719129
8,"APD 20",1.3,28.4999980092981
8,"APD 50",10.1,-9.19999935738745
8,"APD 90",41.4,-59.199995864928
9,"APD 20",1.4,28.1499980337453
9,"APD 50",10,-9.29999935040254
9,"APD 90",41.1,-59.1499958684204
10,"APD 20",1.4,27.8499980547001
10,"APD 50",10,-9.24999935389499
10,"APD 90",40.8,-59.0499958754053
11,"APD 20",1.3,28.2499980267604
11,"APD 50",10.2,-9.14999936087991
11,"APD 90",42.5,-59.1499958684204
12,"APD 20",1.3,28.4499980127906
12,"APD 50",10.4,-9.29999935040254
12,"APD 90",42,-58.9499958823903
