"Sweep (n)","APD","APD value (ms)","APD value (mV)"
74,"APD 20",2.9,21.2499985157047
74,"APD 50",13.8,-17.1499988020864
74,"APD 90",33.1,-68.5999952083456
75,"APD 20",2.8,21.54999849475
75,"APD 50",14,-17.2499987951015
75,"APD 90",33,-68.549995211838
76,"APD 20",2.8,21.649998487765
76,"APD 50",13.8,-16.9999988125638
76,"APD 90",33.5,-68.6999952013607
77,"APD 20",2.8,21.5999984912575
77,"APD 50",14,-17.1999987985939
77,"APD 90",33.4,-68.6499952048531
78,"APD 20",2.9,21.2499985157047
78,"APD 50",13.8,-17.3499987881166
78,"APD 90",33.3,-68.6499952048531
