"Sweep (n)","APD","APD value (ms)","APD value (mV)"
9,"APD 20",1,31.0499978311827
9,"APD 50",9.8,-12.2499991443474
9,"APD 90",32.2,-70.6999950616623
10,"APD 20",0.899999999999999,31.6999977857807
10,"APD 50",9.8,-12.299999140855
10,"APD 90",32.1,-70.5499950721397
11,"APD 20",1,30.8499978451525
11,"APD 50",9.8,-12.39999913387
11,"APD 90",32.1,-70.4499950791246
12,"APD 20",1,30.9999978346751
12,"APD 50",10,-12.4999991268851
12,"APD 90",32.2,-70.5999950686472
13,"APD 20",1.1,30.799997848645
13,"APD 50",10,-12.299999140855
13,"APD 90",32.2,-70.5999950686472
