"Sweep (n)","APD","APD value (ms)","APD value (mV)"
150,"APD 20",1.8,34.8999975622633
150,"APD 50",11.4,-3.89999972758816
150,"APD 90",48.3,-56.0999960814605
151,"APD 20",1.7,35.9499974889216
151,"APD 50",11.2,-3.59999974854292
151,"APD 90",47.7,-55.9999960884454
152,"APD 20",1.8,35.4999975203538
152,"APD 50",11.1,-3.84999973108062
152,"APD 90",47.5,-56.0499960849529
153,"APD 20",1.8,35.4999975203538
153,"APD 50",11.6,-3.54999975203538
153,"APD 90",48,-56.0499960849529
154,"APD 20",1.8,35.2999975343236
154,"APD 50",11.4,-3.54999975203538
154,"APD 90",48,-55.9999960884454
155,"APD 20",1.8,35.4499975238462
155,"APD 50",11.5,-3.699999741558
155,"APD 90",48.6,-55.9499960919378
156,"APD 20",1.8,35.1999975413085
156,"APD 50",11.4,-3.64999974505046
156,"APD 90",47.8,-55.9999960884454
157,"APD 20",1.8,35.5999975133688
157,"APD 50",11.3,-3.59999974854292
157,"APD 90",49.2,-55.8999960954303
158,"APD 20",1.8,35.5499975168613
158,"APD 50",11.4,-3.79999973457308
158,"APD 90",49.4,-55.9499960919378
159,"APD 20",1.9,35.1999975413085
159,"APD 50",11.6,-3.699999741558
159,"APD 90",50.2,-55.9499960919378
