"Sweep (n)","APD","APD value (ms)","APD value (mV)"
114,"APD 20",0.6,43.1499969860075
114,"APD 50",7.3,0.0499999965075405
114,"APD 90",29.7,-56.8499960290736
115,"APD 20",0.699999999999999,41.1499971257058
115,"APD 50",7.3,-0.349999975552784
115,"APD 90",29.7,-56.9999960185962
116,"APD 20",0.6,43.4499969650527
116,"APD 50",7.3,-0.449999968567865
116,"APD 90",29.6,-56.9999960185962
117,"APD 20",0.6,43.2999969755301
117,"APD 50",7.3,-0.499999965075405
117,"APD 90",29.9,-56.9999960185962
118,"APD 20",0.700000000000001,42.0499970628416
118,"APD 50",7.4,0.0499999965075405
118,"APD 90",29.9,-57.0499960151037
119,"APD 20",0.6,43.6999969475904
119,"APD 50",7.3,-0.299999979045243
119,"APD 90",29.8,-57.0499960151037
120,"APD 20",0.6,42.6999970174396
120,"APD 50",7.3,-0.449999968567865
120,"APD 90",30,-57.0499960151037
121,"APD 20",0.699999999999999,42.4499970349019
121,"APD 50",7.4,-0.599999958090486
121,"APD 90",29.6,-57.1999960046263
122,"APD 20",0.6,44.2999969056809
122,"APD 50",7.3,0.099999993015081
122,"APD 90",29.6,-56.9499960220886
123,"APD 20",0.6,43.2999969755301
123,"APD 50",7.3,-0.549999961582946
123,"APD 90",29.7,-56.9499960220886
