"Sweep (n)","APD","APD value (ms)","APD value (mV)"
144,"APD 20",0.5,32.9499976984692
144,"APD 50",4,-13.7499990395736
144,"APD 90",19.9,-74.0499948276675
145,"APD 20",0.6,31.449997803243
145,"APD 50",4,-13.6999990430661
145,"APD 90",19.7,-73.99999483116
146,"APD 20",0.6,29.3999979464338
146,"APD 50",3.9,-13.3499990675133
146,"APD 90",19.7,-74.099994824175
147,"APD 20",0.6,29.4999979394489
147,"APD 50",4,-13.7499990395736
147,"APD 90",19.7,-74.0499948276675
148,"APD 20",0.5,31.2999978137204
148,"APD 50",3.9,-13.8499990325887
148,"APD 90",19.6,-74.1499948206826
149,"APD 20",0.6,30.6999978556299
149,"APD 50",4,-13.6499990465586
149,"APD 90",19.9,-74.1499948206826
150,"APD 20",0.5,31.9499977683184
150,"APD 50",4,-14.3499989976641
150,"APD 90",19.9,-74.1999948171901
151,"APD 20",0.5,32.1499977543485
151,"APD 50",4,-14.0499990186189
151,"APD 90",19.8,-74.1499948206826
152,"APD 20",0.5,32.2499977473636
152,"APD 50",4,-14.249999004649
152,"APD 90",19.8,-74.1499948206826
153,"APD 20",0.6,31.0999978276902
153,"APD 50",4,-13.8499990325887
153,"APD 90",19.9,-74.0499948276675
